stimNum,stimType,request,rt,trial_type,trial_index,subject,group,Code.ST,Gender,Age,condition,situation,formatting,mean_entitlement,sd_entitlement,mean_imposition,sd_imposition,mean_power,sd_power,mean_distance,sd_distance
2,low_entitlement,"I know I already owe you money, but I'm in jeopardy of becoming homeless.  Can you please help this one last time?",30715,survey-text,5,63745,group1,M,Male,42,low,interaction,M,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,Can you loan me some money?,7636,survey-text,7,72774,group1,M,Male,30,low,interaction,M,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,I don't have enough to pay this month.,22158,survey-text,3,49422,group1,IS,Female,69,low,interaction,IS,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,"I know I still owe you money, but could you please help me pay for my rent?",76084,survey-text,5,52885,group1,M,Male,31,low,interaction,M,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,"Can you borrow me more cash, i really need to pay the rent",40602,survey-text,8,59507,group1,M,Male,33,low,interaction,M,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,"I was wondering if I could borrow some money from you? I know I owe still, but the land lord is not going to let me pay late. ",170461,survey-text,2,39966,group1,EM,Female,35,low,interaction,EM,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,"Look, I know I already owe you, but the Landlord is breathing down my neck. Could I get enough to cover me this month before I start paying you back?",51012,survey-text,5,23737,group1,M,Male,27,low,interaction,M,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,Can you help out with rent,7063,survey-text,8,6582,group1,M,Male,27,low,interaction,M,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,I hate to ask but can I borrow a couple bucks for rent?,25576,survey-text,4,52422,group1,M,Male,23,low,interaction,M,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,mate im in trouble i need you borough some money and i promise the next week i will pay you,58847,survey-text,7,92695,group1,D,Male,35,low,interaction,D,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,"Hey man, I know it sucks, but I'm a bit tight again this month.  Could I bum $20 from you.  I swear I'll pay it back as soon as I get some cash.",35025,survey-text,3,22232,group1,M,Male,47,low,interaction,M,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,"I know I owe you already, but the landlord is getting angry.  Would you please cover me for the rent until I can get it back to you?",40589,survey-text,5,63004,group1,M,Male,52,low,interaction,M,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,"Hey man, I know you've spotted me before but I was wondering if you could loan me some cash so I can cover this month's rent? I will pay you back as soon as I have the cash.",115421,survey-text,3,89429,group1,EM,Male,24,low,interaction,EM,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,I need more money and I promise to give a little bit back afterwards.,19752,survey-text,8,82767,group1,D,Male,29,low,interaction,D,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,"Roommate, I know I've borrowed from you a ton and all.  I'm just in a bit of a pickle here at the moment and I won't have a place to live if I can't pay rent.  I just need a bit more.  I swear I'll pay you back asap!  Please can you help?",71245,survey-text,3,49665,group1,M,Male,41,low,interaction,M,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,I know I've been borrowing a lot but I have a job that will start soon. Can you please lend me this just one last time? I'll be sure to make it up to you. ,42166,survey-text,7,63609,group1,M,Female,29,low,interaction,M,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,I need to borrow some money.,11583,survey-text,8,85277,group1,D,Male,30,low,interaction,D,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,"I know it's not the first time I ask and I really feel bad about it, but I don't have enough for the rent right now. Do you think you could cover for me and I'll pay back everything starting this week. Maybe we could do installments?",88436,survey-text,7,1392,group1,EM,Female,57,low,interaction,EM,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,"Hey, I know I already mooched so much, but the rent is due and I can't quite make it.",23217,survey-text,4,77798,group1,IS,Male,27,low,interaction,IS,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,"do you think i could please borrow (however amount), ill be able to pay you back (at specific time)",30336,survey-text,5,55368,group1,EM,Male,34,low,interaction,EM,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,"I'm sorry to ask for more money, but my landlord is getting demanding. Can you please lend me more money so I can pay the rent?",48487,survey-text,6,91013,group1,M,Female,31,low,interaction,M,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,"I'm sorry to have to ask you, but I'm short on rent, and I'm afraid the landlord is going to kick me out. Could you please help me out again?",66505,survey-text,2,34992,group1,M,Male,45,low,interaction,M,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
3,high_entitlement,"""Could you please find copies of the quarterly and expense reports and have them on my desk ASAP?""",23801,survey-text,9,15859,group1,M,Male,45,high,relationship,M,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,Get me the copies of expenses and quarterly reports.,22375,survey-text,3,59507,group1,D,Male,33,high,relationship,D,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,"Hi, could you do me a favor,Im kinda in a tight situation with work. Could you help me with this paperwork. ",110591,survey-text,7,39966,group1,M,Female,35,high,relationship,M,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,"If you have time, could you get my the copies of the expense and quarterly reports for our investors? ",35232,survey-text,5,86201,group1,M,Male,33,high,relationship,M,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,"Please make copies of these reports, I'm super busy right now.",30656,survey-text,6,22232,group1,D,Male,47,high,relationship,D,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,"Please make 25 copies of the expense and quarterly reports, collate and staple them, and give them to me by 3:00 pm.",62678,survey-text,9,34992,group1,D,Male,45,high,relationship,D,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,i need the copies of the expenses reports quickly,32581,survey-text,9,92695,group1,D,Male,35,high,relationship,D,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,Get me those reports.,15090,survey-text,6,49422,group1,D,Female,69,high,relationship,D,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,Hey [secretary name] can you make me some copies of the expense and quarterly reports?,20491,survey-text,6,77798,group1,M,Male,27,high,relationship,M,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,Could you please make copies of the expense and quarterly reports for our investors?,34652,survey-text,7,91013,group1,M,Female,31,high,relationship,M,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,Could you please make copies of the expense and quarterly reports?  It's time sensitive.,37290,survey-text,6,63745,group1,M,Male,42,high,relationship,M,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,Print me out some copies of the expense and quarterly reports for my meeting.,31510,survey-text,7,7730,group1,D,Male,34,high,relationship,D,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,Could you please locate copies of the expense and quarterly reports for me? I need to get them to the investors and I'm currently overloaded. ,54512,survey-text,8,43857,group1,M,Male,28,high,relationship,M,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,I'm really sorry to add to your workload but we're in a bit of a rush here and I really need copies of the expense and quarterly reports for the investors meeting. Do you think you could get that out for me?,119928,survey-text,6,1392,group1,EM,Female,57,high,relationship,EM,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,Could I get copies of the quarterly reports please?,25366,survey-text,8,23737,group1,M,Male,27,high,relationship,M,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,"Hey secretary, could you print me out some copies of the expense and quarterly reports for our investors? 10 copies should be good.",28381,survey-text,4,89429,group1,M,Male,24,high,relationship,M,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,"Miss secretary, I'm running really short on time here.  I could really use your help in getting the expense/quarterly reports asap please on my desk.  Sorry for the short notice.",59026,survey-text,5,49665,group1,M,Male,41,high,relationship,M,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,Please make copies of the reports.,17618,survey-text,4,82767,group1,D,Male,29,high,relationship,D,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,Please make copies immediately.,67538,survey-text,4,85277,group1,D,Male,30,high,relationship,D,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,can you please make (however many copies) of these,22197,survey-text,4,55368,group1,M,Male,34,high,relationship,M,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,Could you please make these copies for me?,25667,survey-text,9,52885,group1,M,Male,31,high,relationship,M,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,May I have the expense reports for I can do my papers?,14704,survey-text,9,75040,group1,M,Male,31,high,relationship,M,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,Can you send me copies?,8895,survey-text,9,72774,group1,M,Male,30,high,relationship,M,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,I'm gonna need copies of the quarterly reports. Please try to have them on my desk asap. ,44617,survey-text,6,63609,group1,D,Female,29,high,relationship,D,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,Can you get me the copies of the expense and quarterly reports?,14820,survey-text,5,87835,group1,M,Male,46,high,relationship,M,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,"Hey, I'm really busy--would you please print enough copies of the expense and quarterly reports for the investors?",66655,survey-text,2,63004,group1,M,Male,52,high,relationship,M,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,Hey I am buried in work and I need you to get those reports together for me,37887,survey-text,8,52422,group1,D,Male,23,high,relationship,D,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,Can i get copies of those reports,10489,survey-text,5,6582,group1,M,Male,27,high,relationship,M,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,low_entitlement,"I'm still finishing the project of compiling documents for you but I need some copies of the expense reports too, can you grant me access to get these?",42806,survey-text,8,36443,group2,M,Female,29,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,Do I need special permission for these reports? I need to copy them. ,39569,survey-text,8,6531,group2,EM,Male,45,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,May I have access to the expense reports so I can complete my task?,21754,survey-text,5,41552,group2,M,Female,27,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,"I need access to the company's expense reports, can you give it to me? ",34512,survey-text,3,58827,group2,M,Male,30,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,"Hi, I was wondering if I could get copies of the company's expense reports. I need them to compile the documents I'm working on.",40810,survey-text,6,63191,group2,EM,Male,36,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,Can I get copies of the company's expense reports?,24716,survey-text,9,23266,group2,M,Female,33,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,Jack I need the expense reports for the documents I am working on. Do you think you can get it for me please?,56912,survey-text,8,79560,group2,EM,Male,37,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,I am sorry to bother you but cloud I have a copy of the companies expense report so that I can finish compiling these documents. ,94627,survey-text,4,10233,group2,M,Male,34,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,I need copies of the expense reports. ,39594,survey-text,2,62946,group2,D,Male,37,low,relationship,D,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,Excuse me sir I need copies of the expense reports to finish compiling the documents you wanted and I do not have access.  I need you to give me access to them when you have the chance.,142831,survey-text,3,11882,group2,D,Male,36,low,relationship,D,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,Would it be possible to get my hand on the expense reports. I need them in order to finish up my work.,22734,survey-text,5,6328,group2,EM,Female,25,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,can i please have copes of the expense reports?,30741,survey-text,7,45629,group2,M,Male,27,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,"Can you print out the expense reports, or give me temporary access to do it myself?",31833,survey-text,2,29295,group2,M,Male,30,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,"Hi, I need to make some copies of the expense reports for a file and I do not have access to them yet. Would you be able to help me with that?",66009,survey-text,2,17154,group2,EM,Female,29,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,"Hi, would I be able to get a copy of the expense reports for the assignment I'm working on?",60886,survey-text,4,56340,group2,EM,Female,27,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,I need copies of the expense reports.,25669,survey-text,7,78146,group2,D,Male,34,low,relationship,D,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,You asked me to compile the documents but I don't have access to the necessary expense reports. Can you please grant me the access.,79411,survey-text,2,61228,group2,M,Male,27,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,"hey boss, can I get access to the company's expense report this this month. thanks! ",29629,survey-text,4,54974,group2,M,Female,50,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,"Hi there, I need copies of the expense reports to compile my documents. Please advise.",35672,survey-text,4,93949,group2,D,Female,25,low,relationship,D,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,Would it be possible for me to get access to the company's expense reports?  I need them to compile some documents.,28113,survey-text,5,19648,group2,EM,Female,29,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,"""Hey, is there any way I can get copies to compile some documents?""",37518,survey-text,9,77780,group2,EM,Male,24,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,I need to finish these reports and don't have access to everything. Can you give me access so I can finish?,61326,survey-text,7,27819,group2,M,Male,35,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,I need help getting access to the expense reports.,39706,survey-text,5,45152,group2,D,Male,31,low,relationship,D,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,"Hi, I need copies of the company expense reports in order to compile some documents. Could you please grant me access, or how would you like me to proceed?",44589,survey-text,2,11845,group2,M,Male,30,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,"Hey, in order to do some of this work...I'm going to need to see the expense reports I don't have access to, how do I go about getting those?",18865,survey-text,8,10094,group2,EM,Male,30,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,"Boss, I need copies of the expense reports when you have the time. ",46619,survey-text,2,87042,group2,D,Male,29,low,relationship,D,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,I was wondering if you could give me authorization to in order to finish compiling some documents. I personally do not have the credentials to access them. the copies I need are expense reports. ,417787,survey-text,4,2749,group2,EM,Female,28,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,Can I get the copies of company's latest expenses reports?,60767,survey-text,2,93211,group2,M,Male,25,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,"HI, I'm compiling the documents that you requested and need permission to access the expense reports. ",81414,survey-text,7,91125,group2,D,Male,31,low,relationship,D,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,"Hi, I'm compiling some documents that require me to access the company's expense reports. Could you help me get the copies?",83349,survey-text,3,94586,group2,M,Male,27,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,Could I please have a copy of the documents? I need them in order to compile the expense reports.,31865,survey-text,9,64740,group2,M,Female,29,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,Could you copy some documents that I don't have access to?,14158,survey-text,9,11600,group2,M,Male,23,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,Hi! I need copies of the expense reports for my document compilation. ,32438,survey-text,3,24940,group2,D,Male,49,low,relationship,D,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,Mr/Mrs Manager - I am in need of copies of previous expense reports to finish my task today. Would you be able to assist me in retrieving those? Thank you! ,71007,survey-text,3,41767,group2,EM,Female,28,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,"I need access to the expense reports, can you help me out?",18974,survey-text,7,63311,group2,M,Female,44,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,I need access to the copies please,11431,survey-text,2,41393,group2,D,Male,30,low,relationship,D,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,"Sir, Shall I make copies these reports?",56306,survey-text,6,53762,group2,M,Male,32,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,I need copies of the expense reports,73267,survey-text,9,38517,group2,D,Female,23,low,relationship,D,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,I'll need to look at some expense reports to finish the task  I've been assigned. Is there any way I can get some copies?,72042,survey-text,8,58100,group2,EM,Female,38,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,"Hi sir, can I get access to the company's expense reports? I need them to complete my job. ",24769,survey-text,9,51743,group2,M,Male,28,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,Greetings. Could you provide me with the company's expense reports? I need them to compile some documents.,46539,survey-text,2,99586,group2,M,Male,39,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,"I need authorization on some documents, but I don't have the code.",24172,survey-text,8,66118,group2,D,Male,27,low,relationship,D,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
4,high_entitlement,Hey! My flight got in late - would you be able to come pick me up?,20022,survey-text,9,19648,group2,EM,Female,29,high,relationship,EM,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,Hey Karin I need you to come pick me up at the airport or send somebody to pick me up.,52218,survey-text,5,11882,group2,D,Male,36,high,relationship,D,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,Baby I need to be picked up from the airport ,30531,survey-text,2,41767,group2,D,Female,28,high,relationship,D,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,Hey can you give me a ride home? ,25240,survey-text,5,58827,group2,M,Male,30,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,"Hi sweetie, just landed. Could you pick me up?",49112,survey-text,6,56340,group2,M,Female,27,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,"hey honey, please come get me! thanks!",18445,survey-text,9,54974,group2,D,Female,50,high,relationship,D,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,Can you please come pick me up from the airport?,14477,survey-text,9,63311,group2,M,Female,44,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,"Hello sweetie, I'm in town and cannot catch a train. Can you come get me?",17932,survey-text,7,41552,group2,M,Female,27,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,Could you pick me up to come home?,12034,survey-text,7,11600,group2,M,Male,23,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,"Hey hun, I know it's late and I'm sorry, but the trains are all not running because this stupid flight is late.  Can you come by and scoop me up?",21380,survey-text,3,10094,group2,M,Male,30,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,My flight got in so late and all transportation is shut down. Would it be possible for you to pick me up?,29013,survey-text,8,6328,group2,EM,Female,25,high,relationship,EM,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,Can you come and pick me up at Airport since it's raining hard?,38795,survey-text,3,93211,group2,M,Male,25,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,Hi babe can you pi ck  me up from the train station? ,16821,survey-text,3,51743,group2,M,Male,28,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,"""Hey hunny, my flight just landed; but there are no trains running; can you come get me?""",26340,survey-text,6,77780,group2,M,Male,24,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,"Hey, sweetheart, my train stopped running. Can you pick me up from the train station?",29326,survey-text,6,66118,group2,M,Male,27,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,Hey sweetie. I just got off the plane and no train is running because it is so late. Can you come and get me?,31217,survey-text,5,36443,group2,M,Female,29,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,Would you be able to give me a ride home? All the trains have stopped running.,28250,survey-text,8,63191,group2,EM,Male,36,high,relationship,EM,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,Can you give me a ride as the trains have stopped running?,17621,survey-text,8,23266,group2,M,Female,33,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,"Hey! I just landed and I'm stuck at the airport. I need help getting home. Sorry for calling this late but there are no trains running anymore, so I can't get home by myself. Would you come and pick me up?",133324,survey-text,2,94586,group2,M,Male,27,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,Can you give me a ride home? The trains aren't running.,12650,survey-text,7,45152,group2,M,Male,31,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,"Hey Honey, I need you to come get me. ",32880,survey-text,4,58100,group2,D,Female,38,high,relationship,D,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,"I've finally landed, but it seems no transportation is running. Would you mind picking me up?",34044,survey-text,8,87042,group2,EM,Male,29,high,relationship,EM,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,"Hi, I'm in trouble shall I reach to your home now?",42171,survey-text,4,53762,group2,M,Male,32,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,Hey could you please come pick me up?,12380,survey-text,6,64740,group2,M,Female,29,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,"Hey baby, can you come get me from the airport? I will make it worthwhile.",28748,survey-text,6,11845,group2,M,Male,30,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,Hey I just landed could you pick me up?,26018,survey-text,5,91125,group2,M,Male,31,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
