stimNum,stimType,rt,trial_type,trial_index,subject,group,formatting,answer,Gender,Age,condition,situation,judgment,formatting.relabel,mean_entitlement,sd_entitlement,mean_imposition,sd_imposition,mean_power,sd_power,mean_distance,sd_distance
2,low_entitlement,4172,survey-likert,5,70835,group3,wonder,6,Male,27,low,interaction,1.747425803,embedded modal,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,8731,survey-likert,10,92110,group3,wonder,5,Female,39,low,interaction,0.747425803,embedded modal,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,9917,survey-likert,10,49017,group4,indirect,5,Male,35,low,interaction,0.747425803,indirect,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,21572,survey-likert,14,92254,group3,wonder,6,Male,54,low,interaction,1.747425803,embedded modal,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,4332,survey-likert,8,15639,group3,wonder,5,Male,25,low,interaction,0.747425803,embedded modal,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,9118,survey-likert,6,38125,group4,indirect,1,Female,33,low,interaction,-3.252574197,indirect,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,24123,survey-likert,2,86454,group1,modal,6,Male,62,low,interaction,1.747425803,modal,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,4614,survey-likert,10,47769,group2,direct,0,Female,41,low,interaction,-4.252574197,direct,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,6321,survey-likert,16,28767,group1,modal,4,Male,29,low,interaction,-0.252574197,modal,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
2,low_entitlement,1835,survey-likert,14,17266,group1,modal,6,Male,26,low,interaction,1.747425803,modal,3.0625,2.025436648,5.9375,1.060033119,5.604166667,1.425297033,4.708333333,1.270924163
3,high_entitlement,19572,survey-likert,16,84774,group2,modal,6,Male,51,high,relationship,1.747425803,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,11527,survey-likert,17,73278,group4,direct,6,Female,59,high,relationship,1.747425803,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,16239,survey-likert,14,41322,group2,modal,6,Male,30,high,relationship,1.747425803,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,6679,survey-likert,11,79926,group4,direct,6,Male,NA,high,relationship,1.747425803,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,16416,survey-likert,3,15364,group1,wonder,6,Male,26,high,relationship,1.747425803,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,5156,survey-likert,19,84163,group1,wonder,6,Female,26,high,relationship,1.747425803,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,37845,survey-likert,10,87309,group1,wonder,5,Male,50,high,relationship,0.747425803,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,3867,survey-likert,18,81953,group4,direct,5,Female,42,high,relationship,0.747425803,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,8372,survey-likert,5,61076,group4,direct,6,Female,33,high,relationship,1.747425803,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,5883,survey-likert,12,87176,group1,wonder,5,Male,31,high,relationship,0.747425803,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,9217,survey-likert,6,77794,group3,indirect,3,Female,42,high,relationship,-1.252574197,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,4089,survey-likert,9,28898,group1,wonder,6,Female,60,high,relationship,1.747425803,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,9211,survey-likert,9,74284,group4,direct,6,Male,55,high,relationship,1.747425803,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,11723,survey-likert,9,19384,group2,modal,6,Male,33,high,relationship,1.747425803,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,13701,survey-likert,14,65327,group2,modal,6,Female,47,high,relationship,1.747425803,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,5715,survey-likert,15,42259,group3,indirect,1,Male,30,high,relationship,-3.252574197,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,1968,survey-likert,3,83487,group3,indirect,3,Female,28,high,relationship,-1.252574197,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,8038,survey-likert,5,44059,group4,direct,3,Female,32,high,relationship,-1.252574197,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,4797,survey-likert,15,45552,group2,modal,6,Male,24,high,relationship,1.747425803,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,11165,survey-likert,3,58588,group2,modal,6,Male,30,high,relationship,1.747425803,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,1558,survey-likert,8,1147,group2,modal,3,Male,20,high,relationship,-1.252574197,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,8620,survey-likert,12,15793,group3,indirect,1,Female,37,high,relationship,-3.252574197,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,6293,survey-likert,16,1536,group2,modal,5,Male,34,high,relationship,0.747425803,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,7982,survey-likert,10,67486,group1,wonder,6,Male,26,high,relationship,1.747425803,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,3500,survey-likert,4,55429,group4,direct,6,Female,23,high,relationship,1.747425803,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,18498,survey-likert,10,96726,group2,modal,5,Female,24,high,relationship,0.747425803,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,5180,survey-likert,3,90363,group1,wonder,6,Male,35,high,relationship,1.747425803,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,4126,survey-likert,16,84778,group3,indirect,1,Female,28,high,relationship,-3.252574197,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,11845,survey-likert,8,83017,group1,wonder,5,Male,43,high,relationship,0.747425803,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,6532,survey-likert,6,77109,group4,direct,4,Female,39,high,relationship,-0.252574197,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,14852,survey-likert,13,38200,group1,wonder,4,Male,27,high,relationship,-0.252574197,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,10860,survey-likert,12,92254,group3,indirect,6,Male,54,high,relationship,1.747425803,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,87561,survey-likert,10,50739,group4,direct,4,Female,38,high,relationship,-0.252574197,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,12340,survey-likert,2,18718,group2,modal,6,Male,39,high,relationship,1.747425803,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,43808,survey-likert,8,92792,group3,indirect,2,Male,30,high,relationship,-2.252574197,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,5139,survey-likert,10,2524,group4,direct,6,Female,34,high,relationship,1.747425803,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,1121,survey-likert,9,72005,group2,modal,6,Male,24,high,relationship,1.747425803,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,24698,survey-likert,7,16019,group4,direct,6,Female,34,high,relationship,1.747425803,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,12534,survey-likert,8,68260,group1,wonder,6,Female,37,high,relationship,1.747425803,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,8373,survey-likert,6,61656,group1,wonder,5,Male,27,high,relationship,0.747425803,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,20901,survey-likert,16,55610,group1,wonder,4,Male,70,high,relationship,-0.252574197,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,15633,survey-likert,9,45082,group3,indirect,3,Female,51,high,relationship,-1.252574197,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,10223,survey-likert,9,16731,group3,indirect,0,Male,26,high,relationship,-4.252574197,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,2594,survey-likert,3,86984,group2,modal,4,Male,22,high,relationship,-0.252574197,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,2722,survey-likert,6,64705,group2,modal,5,Male,36,high,relationship,0.747425803,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,17101,survey-likert,2,15639,group3,indirect,5,Male,25,high,relationship,0.747425803,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,8637,survey-likert,11,11221,group1,wonder,5,Male,20,high,relationship,0.747425803,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,28099,survey-likert,9,70835,group3,indirect,5,Male,27,high,relationship,0.747425803,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,16455,survey-likert,4,65042,group2,modal,2,Male,31,high,relationship,-2.252574197,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,5240,survey-likert,15,54349,group4,direct,3,Female,27,high,relationship,-1.252574197,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,4386,survey-likert,8,88735,group3,indirect,0,Male,63,high,relationship,-4.252574197,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,9872,survey-likert,2,13081,group4,direct,6,Female,36,high,relationship,1.747425803,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,10960,survey-likert,12,51964,group3,indirect,4,Female,36,high,relationship,-0.252574197,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,8318,survey-likert,12,65469,group1,wonder,6,Female,24,high,relationship,1.747425803,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,13766,survey-likert,14,62400,group4,direct,3,Male,24,high,relationship,-1.252574197,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,11217,survey-likert,17,92110,group3,indirect,0,Female,39,high,relationship,-4.252574197,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,9454,survey-likert,11,49017,group4,direct,5,Male,35,high,relationship,0.747425803,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,3331,survey-likert,15,17737,group1,wonder,6,Female,56,high,relationship,1.747425803,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,8156,survey-likert,9,22339,group4,direct,5,Male,45,high,relationship,0.747425803,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,5568,survey-likert,13,45596,group2,modal,5,Male,34,high,relationship,0.747425803,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,13922,survey-likert,2,71909,group4,direct,5,Male,23,high,relationship,0.747425803,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,7284,survey-likert,16,50886,group2,modal,5,Female,44,high,relationship,0.747425803,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,1808,survey-likert,4,27495,group2,modal,5,Male,22,high,relationship,0.747425803,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,9790,survey-likert,5,54578,group2,modal,6,Female,34,high,relationship,1.747425803,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,9654,survey-likert,17,46377,group3,indirect,4,Female,49,high,relationship,-0.252574197,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,8743,survey-likert,5,29160,group2,modal,4,Male,32,high,relationship,-0.252574197,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,5102,survey-likert,7,2654,group3,indirect,5,Male,27,high,relationship,0.747425803,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,762,survey-likert,15,70111,group4,direct,5,Female,21,high,relationship,0.747425803,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,8797,survey-likert,7,16115,group2,modal,4,Male,34,high,relationship,-0.252574197,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,19337,survey-likert,2,66747,group1,wonder,6,Male,23,high,relationship,1.747425803,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,10510,survey-likert,15,86454,group1,wonder,6,Male,62,high,relationship,1.747425803,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,24116,survey-likert,16,75477,group1,wonder,4,Male,25,high,relationship,-0.252574197,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,4491,survey-likert,12,98850,group1,wonder,2,Male,33,high,relationship,-2.252574197,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,5270,survey-likert,13,21733,group4,direct,1,Male,24,high,relationship,-3.252574197,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,6541,survey-likert,18,58581,group2,modal,6,Female,27,high,relationship,1.747425803,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,8597,survey-likert,19,28767,group1,wonder,6,Male,29,high,relationship,1.747425803,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,4784,survey-likert,11,15587,group4,direct,4,Male,30,high,relationship,-0.252574197,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,22780,survey-likert,14,53072,group2,modal,5,Male,26,high,relationship,0.747425803,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,11186,survey-likert,4,95722,group4,direct,6,Male,40,high,relationship,1.747425803,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,50187,survey-likert,13,70202,group2,modal,5,Male,23,high,relationship,0.747425803,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,9259,survey-likert,12,14583,group2,modal,6,Male,32,high,relationship,1.747425803,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,1571,survey-likert,18,17266,group1,wonder,5,Male,26,high,relationship,0.747425803,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,9343,survey-likert,10,97825,group4,direct,4,Male,30,high,relationship,-0.252574197,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,39449,survey-likert,10,3430,group2,modal,3,Female,23,high,relationship,-1.252574197,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,17863,survey-likert,6,53235,group1,wonder,4,Male,29,high,relationship,-0.252574197,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,2942,survey-likert,7,46503,group3,indirect,4,Male,31,high,relationship,-0.252574197,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,12928,survey-likert,7,67329,group3,indirect,3,Female,28,high,relationship,-1.252574197,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,18137,survey-likert,2,23900,group2,modal,3,Male,27,high,relationship,-1.252574197,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,4549,survey-likert,11,9614,group4,direct,5,Male,26,high,relationship,0.747425803,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,4055,survey-likert,17,53320,group1,wonder,5,Female,33,high,relationship,0.747425803,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,23751,survey-likert,8,24477,group3,indirect,5,Male,55,high,relationship,0.747425803,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,50369,survey-likert,5,29579,group1,wonder,3,Male,28,high,relationship,-1.252574197,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,13989,survey-likert,9,74693,group2,modal,6,Male,39,high,relationship,1.747425803,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,23166,survey-likert,4,25173,group1,wonder,5,Male,32,high,relationship,0.747425803,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,3842,survey-likert,9,98554,group1,wonder,6,Male,36,high,relationship,1.747425803,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,6644,survey-likert,3,38125,group4,direct,5,Female,33,high,relationship,0.747425803,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,17424,survey-likert,9,57291,group4,direct,2,Male,23,high,relationship,-2.252574197,direct,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,11021,survey-likert,11,5100,group3,indirect,4,Male,45,high,relationship,-0.252574197,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,18979,survey-likert,17,20708,group1,wonder,5,Female,27,high,relationship,0.747425803,embedded modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,13034,survey-likert,16,63264,group3,indirect,3,Female,28,high,relationship,-1.252574197,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,14042,survey-likert,9,67297,group3,indirect,0,Male,32,high,relationship,-4.252574197,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,7109,survey-likert,19,25948,group3,indirect,4,Male,41,high,relationship,-0.252574197,indirect,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,high_entitlement,4108,survey-likert,12,33044,group2,modal,3,Male,22,high,relationship,-1.252574197,modal,5.270833333,1.620868999,3.979166667,1.850699504,3.787234043,2.254812922,4.083333333,1.350072233
3,low_entitlement,23779,survey-likert,10,41322,group2,modal,6,Male,30,low,relationship,1.747425803,modal,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,11786,survey-likert,2,51964,group3,indirect,5,Female,36,low,relationship,0.747425803,indirect,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,21158,survey-likert,6,55610,group1,wonder,6,Male,70,low,relationship,1.747425803,embedded modal,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,18920,survey-likert,5,79926,group4,direct,3,Male,NA,low,relationship,-1.252574197,direct,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,14324,survey-likert,4,15639,group3,indirect,5,Male,25,low,relationship,0.747425803,indirect,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,20090,survey-likert,8,61076,group4,direct,6,Female,33,low,relationship,1.747425803,direct,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,5199,survey-likert,7,77109,group4,direct,4,Female,39,low,relationship,-0.252574197,direct,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,5305,survey-likert,8,42259,group3,indirect,1,Male,30,low,relationship,-3.252574197,indirect,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,4383,survey-likert,6,86984,group2,modal,6,Male,22,low,relationship,1.747425803,modal,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,76259,survey-likert,13,84163,group1,wonder,6,Female,26,low,relationship,1.747425803,embedded modal,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,3719,survey-likert,11,77794,group3,indirect,5,Female,42,low,relationship,0.747425803,indirect,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,6634,survey-likert,2,81953,group4,direct,5,Female,42,low,relationship,0.747425803,direct,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,14672,survey-likert,19,73278,group4,direct,5,Female,59,low,relationship,0.747425803,direct,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,7494,survey-likert,10,61656,group1,wonder,5,Male,27,low,relationship,0.747425803,embedded modal,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,7898,survey-likert,16,96726,group2,modal,6,Female,24,low,relationship,1.747425803,modal,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,4065,survey-likert,2,83487,group3,indirect,4,Female,28,low,relationship,-0.252574197,indirect,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,22752,survey-likert,3,92254,group3,indirect,6,Male,54,low,relationship,1.747425803,indirect,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,14924,survey-likert,4,87176,group1,wonder,5,Male,31,low,relationship,0.747425803,embedded modal,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,16702,survey-likert,7,87309,group1,wonder,6,Male,50,low,relationship,1.747425803,embedded modal,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,10061,survey-likert,4,15793,group3,indirect,1,Female,37,low,relationship,-3.252574197,indirect,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,11318,survey-likert,16,65042,group2,modal,3,Male,31,low,relationship,-1.252574197,modal,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,11523,survey-likert,3,65327,group2,modal,6,Female,47,low,relationship,1.747425803,modal,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,22398,survey-likert,2,84774,group2,modal,5,Male,51,low,relationship,0.747425803,modal,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,5261,survey-likert,14,88735,group3,indirect,1,Male,63,low,relationship,-3.252574197,indirect,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
