stimNum,stimType,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,group,answer,Formatting,Gender,Age,Code.SB,condition,situation,formatting,mean_entitlement,sd_entitlement,mean_imposition,sd_imposition,mean_power,sd_power,mean_distance,sd_distance
2,low_entitlement,38110,survey-text,8,338241,0.0-8.0,16264,group1,"I would ask, ""Hey man can you grab me some H20?""",M,Male,30,M,low,non_institutional,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,42562,survey-text,4,236741,0.0-4.0,3382,group1,"While you're up, would you mind grabbing me some water, if it's not too much trouble?",M,Male,27,,low,non_institutional,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,21626,survey-text,8,266234,0.0-8.0,27048,group1,Can you get me some water please?,M,Female,42,M,low,non_institutional,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,26477,survey-text,6,274181,0.0-6.0,32506,group1,"Yo, mind bringing back some water since you're already up?",M,Male,27,EM,low,non_institutional,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,9517,survey-text,9,135271,0.0-9.0,17117,group1,Can you get me a glass of water?,M,Male,31,M,low,non_institutional,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,19631,survey-text,6,177857,0.0-6.0,76092,group1,Will you grab me a water from the cooler please.,M,Male,53,,low,non_institutional,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,15773,survey-text,2,44467,0.0-2.0,60475,group1,Can you grab me a water while you're up?,M,Male,43,,low,non_institutional,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,22469,survey-text,5,220951,0.0-5.0,34216,group1,Hey dude get me some water to drink,D,Female,29,,low,non_institutional,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,9014,survey-text,9,116170,0.0-9.0,74804,group1,Would you mind getting me some water?,M,Male,31,,low,non_institutional,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,86256,survey-text,3,289328,0.0-3.0,99924,group1,please give me the water i feel very thirsty,D,Male,43,,low,non_institutional,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,19143,survey-text,8,250883,0.0-8.0,18196,group1,Grab me some water on your way back bro!,D,Male,29,D,low,non_institutional,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,32186,survey-text,7,519967,0.0-7.0,62299,group1,"While you're up, could you get me some water?",M,Female,55,,low,non_institutional,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,41644,survey-text,3,164885,0.0-3.0,82556,group1,Can you go to the spring and get some water?,M,Male,29,,low,non_institutional,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,18726,survey-text,8,242326,0.0-8.0,24461,group1,Hey man can you throw me that canteen.,M,Male,47,M,low,non_institutional,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,19057,survey-text,7,178798,0.0-7.0,19295,group1,"Can you give me some water, please?",M,Female,28,M,low,non_institutional,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,20132,survey-text,3,108434,0.0-3.0,50623,group1,"""Hey, would you mind getting me some water while you're up?""",M,Female,36,,low,non_institutional,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,17636,survey-text,6,223991,0.0-6.0,35325,group1,"hey, grab me a drink!",D,Male,41,,low,non_institutional,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,29105,survey-text,3,141731,0.0-3.0,46504,group1,?Give me the canteen?,D,Male,32,,low,non_institutional,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,22825,survey-text,9,467270,0.0-9.0,86538,group1,Can you get me some water.,M,Male,35,,low,non_institutional,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,11399,survey-text,5,93567,0.0-5.0,20310,group1,grab me some water while you are up,D,Male,33,D,low,non_institutional,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,14012,survey-text,5,136887,0.0-5.0,72843,group1,Can you grab me a water while your up?,M,Female,32,,low,non_institutional,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,19646,survey-text,8,247369,0.0-8.0,32427,group1,hey can you toss me a bottle of water,M,Male,48,D,low,non_institutional,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,25293,survey-text,6,373378,0.0-6.0,91014,group1,Could you grab me a bottle of water while you are up please?,M,Female,32,,low,non_institutional,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,38372,survey-text,6,439656,0.0-6.0,61815,group1,"Hai, Please fetch me some water for me..",D,Male,49,,low,non_institutional,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,41004,survey-text,4,177963,0.0-4.0,72957,group1,Good morning my friend. Could you please give me a glass of water?,M,Male,40,,low,non_institutional,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,23696,survey-text,9,509030,0.0-9.0,20158,group1,Will you please get some water for me?,M,Male,47,M,low,non_institutional,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,52590,survey-text,8,625035,0.0-8.0,6795,group1,"let assume my friend name Ram.ram i am in thirsty,so bring some water please.",D,Male,25,,low,non_institutional,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,46990,survey-text,9,1026393,0.0-9.0,11719,group1,"Dude, can you buy some water? I will pay you later.",M,Male,32,M,low,non_institutional,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,70388,survey-text,6,637090,0.0-6.0,3558,group1,"dude, bring me some water!",D,Male,28,,low,non_institutional,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,51541,survey-text,6,854007,0.0-6.0,21490,group1,"hi dude, I need some water. can you help me?",M,Male,27,M,low,non_institutional,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,3775,survey-text,5,59948,0.0-5.0,64062,group1,I need some water bud,D,Male,36,,low,non_institutional,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,7182,survey-text,4,61347,0.0-4.0,15835,group1,"Hey, toss me a water.",D,Male,34,D,low,non_institutional,D,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
2,low_entitlement,48540,survey-text,6,354612,0.0-6.0,61016,group1,"Hey, while you're up, can you get me some water? Thanks",M,Male,30,,low,non_institutional,M,5.395833333,2.028935192,2.625,1.996006652,4.29787234,1.428207962,2.5625,1.820757967
3,high_entitlement,54069,survey-text,2,80336,0.0-2.0,10498,group1,"My house just burned down, can I stay with you?!",M,Male,48,M,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,24705,survey-text,8,147895,0.0-8.0,60475,group1,Hi. I was wondering if there was any chance I could stay with you for a couple of days.,W,Male,43,,high,non_institutional,W,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,19318,survey-text,9,267689,0.0-9.0,32427,group1,"hey my apartment burned down, can i crash with you? ",M,Male,48,M,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,117539,survey-text,4,347992,0.0-4.0,61815,group1,"Hai, I Need badly your help, since my building electrical wires are burnt, It will take some time for repair, till that time I want to stay with you.",D,Male,49,,high,non_institutional,D,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,78644,survey-text,8,433630,0.0-8.0,34216,group1,"Hello dude, my apartment building got fired so i have to stay somewhere till it is renovated can i stay with u.",M,Female,29,,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,115521,survey-text,2,202029,0.0-2.0,99924,group1,I almost lost all my things in the fire accident would you mind me staying with you.,M,Male,43,,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,44297,survey-text,9,253517,0.0-9.0,19295,group1,"Can I stay with you for a short term, please> An electrical fire burns down half my apartment building. ",M,Female,28,M,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,104912,survey-text,4,390472,0.0-4.0,11719,group1,"Bro, I really need your help, I hope you wouldn't mind to allow me to stay with you until my apartment fixed.",M,Male,32,EM,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,63918,survey-text,5,298004,0.0-5.0,63746,group1,My apartment just burned down and I don't have any place to stay; can I stay with you for a few days until I get things sorted out?,M,Male,59,,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,5925,survey-text,6,66878,0.0-6.0,64062,group1,I need to spend the night. is that ok?,D,Male,36,,high,non_institutional,D,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,79084,survey-text,3,193820,0.0-3.0,61016,group1,"Hey, a fire burned down half of my apartment building. I'm okay, but I need a place to stay. So, can I stay with you?",M,Male,30,,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,43322,survey-text,8,283435,0.0-8.0,35325,group1,"Hi, I've got a problem. My house burned down. Can I stay with you?",M,Male,41,,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,13997,survey-text,3,53148,0.0-3.0,15835,group1,Can I crash at your place tonight?,M,Male,34,M,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,59076,survey-text,3,120916,0.0-3.0,32506,group1,"Hey man, I know this is sudden but I have nowhere else to go. My apartment caught fire and I really need somewhere to live until I get back on my feet. Do you have any extra space?",W,Male,27,M,high,non_institutional,W,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,24054,survey-text,2,68228,0.0-2.0,72843,group1,Half of my apartment building just burned down. I need a place to stay. can I come over?,M,Female,32,,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,21840,survey-text,4,70385,0.0-4.0,74804,group1,"There's been a really bad accident at my place, so I was wondering if I could stay the night.",W,Male,31,,high,non_institutional,W,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,54376,survey-text,7,909393,0.0-7.0,21490,group1,"hello, i need your help. here my building fired. so can you come here?",M,Male,27,M,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,46654,survey-text,4,116553,0.0-4.0,24461,group1,"Man, you wont belive this, but my place just burned down.  Do you mind if I stay with you tonight.",M,Male,47,EM,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,51371,survey-text,2,84363,0.0-2.0,21894,group1,There is an emergency at my apartment and I need somewhere to stay. Could I come over? ,M,Female,44,M,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,13804,survey-text,6,95245,0.0-6.0,17117,group1,Can I bunk with you tonight?,M,Male,31,M,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,32805,survey-text,7,299129,0.0-7.0,16264,group1,"I would ask, ""Look man I'm sorry to ask but I don't have a choice...can I stay with you for a bit until I get back on my feet?""",M,Male,30,M,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,29642,survey-text,6,217793,0.0-6.0,27048,group1,My apartment building burned down so can I come stay with you?,M,Female,42,M,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,113319,survey-text,6,507979,0.0-6.0,6795,group1,"hi friend, unfortunately my house was burnt due to some electrical fire. so can you allow me to stay in your house.",M,Male,25,,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,24491,survey-text,9,255708,0.0-9.0,76092,group1,"hey man, our place burned down can I crash with you for a while please",M,Male,53,,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,70492,survey-text,8,376561,0.0-8.0,72957,group1,Hello. My apartment burned. Is it okay with you if I'm gonna stay at your apartment for the meantime.,W,Male,40,,high,non_institutional,W,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,30767,survey-text,8,321349,0.0-8.0,82556,group1,"My house just burned down so I'm homeless, can you let me crash for the night?",M,Male,29,,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,24026,survey-text,9,255251,0.0-9.0,36913,group1,can i stay with you for a while please?,M,Male,30,,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,129521,survey-text,2,266391,0.0-2.0,62299,group1,"I can't stay in my apartment building because an electrical fire burned half of it down, so I have no place to go? Could I stay with you for just a while?",M,Female,55,,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,70429,survey-text,8,449242,0.0-8.0,3382,group1,"Hey John. Sorry to call you like this, but if it's not too much of an inconvenience, could I come crash at your place for the night? My apartment building had a fire, and I can't stay there.",M,Male,27,,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,35190,survey-text,8,257894,0.0-8.0,50623,group1,"I really hate to ask you this, and please feel free to say no if it's not convenient, but the fire has put me out, and I need a place to stay for a few days. I'll do some chores and some cooking, or cover other costs.",D,Female,36,,high,non_institutional,D,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,45182,survey-text,3,138649,0.0-3.0,37109,group1,I was wondering if I could stay with you for a while. My apartment building just burned down.,W,Female,33,,high,non_institutional,W,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,40139,survey-text,6,219247,0.0-6.0,46504,group1,My house burned down. Can I crash in your spare room for a while?,M,Male,32,,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,126280,survey-text,2,195471,0.0-2.0,91014,group1,"Hey, I hate to ask this but half of are apartment building was ruined in a fire and now we need somewhere to stay until we figure out a more permanent situation, would you be able to spare a bit of space for us to stay until then?",W,Female,32,,high,non_institutional,W,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,49567,survey-text,6,419702,0.0-6.0,20158,group1,Will you please help me to get a place to stay?,M,Male,47,M,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,47821,survey-text,7,230735,0.0-7.0,18196,group1,I have bad news and a huge favor to ask.  My apartment burned down and I need a place to stay.  I will pay you my share of the rent during my stay.,D,Male,29,IS,high,non_institutional,D,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,229545,survey-text,3,442921,0.0-3.0,3558,group1,"hey, dude. you gotta guest for few days",D,Male,28,,high,non_institutional,D,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,high_entitlement,11029,survey-text,7,112742,0.0-7.0,20310,group1,can I crash with you,M,Male,33,M,high,non_institutional,M,3.791666667,2.09313298,5.574468085,1.281043747,5.375,1.606171608,5.645833333,0.978265581
3,low_entitlement,37530,survey-text,5,171721,0.0-5.0,59374,group2,So I'm going to be in town next week and I was wondering if I could stay with you while I there?,W,Male,32,,low,non_institutional,W,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,12869,survey-text,6,130822,0.0-6.0,33002,group2,Would it be possible for me to stay with you?,W,Female,27,EM,low,non_institutional,W,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,98993,survey-text,7,448924,0.0-7.0,81995,group2,I'm going to be in town on a business trip soon.   Would staying at your place work for you?,W,Male,28,,low,non_institutional,W,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,9829,survey-text,4,96462,0.0-4.0,94617,group2,Do you mind if I stay with you?,M,Male,34,,low,non_institutional,M,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,84277,survey-text,5,344915,0.0-5.0,6083,group2,"Hey, I'll be in town soon, Any chance i can crash at your pad. Should be fun!",M,Male,43,,low,non_institutional,M,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,38411,survey-text,9,297624,0.0-9.0,97848,group2,"Hey, I know it's been a while, but I was heading to your town next week on a work trip. I was wondering if you had any room for me to crash while I'm in town?",W,Female,35,,low,non_institutional,W,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,719291,survey-text,7,1159049,0.0-7.0,52915,group2,"I'm not sure how you feel about people dropping in to stay, but thought I would ask if you would mind me staying at your place? It would give us some time to catch up and hang out when I am not working.",W,Female,48,,low,non_institutional,W,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,58089,survey-text,3,151301,0.0-3.0,3378,group2,Dude I have some work over there do you mind if I stay in your spare room for a day or two?,M,Male,28,EM,low,non_institutional,M,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,81918,survey-text,6,581318,0.0-6.0,21098,group2,"I have work commitments near where you live, would you mind accommodating me in your spare room? ",W,Male,26,EM,low,non_institutional,W,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,79485,survey-text,6,284714,0.0-6.0,16483,group2,"Hi, I just need a help.Heard you have a spare Bedroom could I share it as I am engaged in new work in your loaction.",M,Female,28,M,low,non_institutional,M,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,37036,survey-text,8,398524,0.0-8.0,70965,group2,"Greetings, may I stay with you? ",M,Male,23,,low,non_institutional,M,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,35744,survey-text,7,205606,0.0-7.0,71619,group2,"I don't mean to put you on the spot, but could I stay with you while I'm in town?  I'll pay you.",M,Female,43,,low,non_institutional,M,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,65287,survey-text,4,277287,0.0-4.0,28470,group2,Hey there. I was wondering if it would be ok if I stay with you for a few days. I'm on a work assignment that requires me to travel and I need a place to crash.,W,Male,39,EM,low,non_institutional,W,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,34250,survey-text,6,301093,0.0-6.0,51195,group2,I'm going to be in town for work. Do you think that I could stay with you while I'm in town?,W,Female,39,,low,non_institutional,W,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,61389,survey-text,8,851402,0.0-8.0,29623,group2,"Hi. I'll be in your town for a few days. If you don't mind, can I stay with you? I'm sure it'll be fun.",M,Male,29,EM,low,non_institutional,M,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,47253,survey-text,5,539971,0.0-5.0,61890,group2,"Hey, I'm going to be in town next month. Is it okay if I stay with you for a few days?",W,Female,32,,low,non_institutional,W,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,29261,survey-text,3,83551,0.0-3.0,28397,group2,Hey brother.  I'll be in town for a couple days for work.  Can I crash at your house?,M,Male,34,M,low,non_institutional,M,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,29733,survey-text,7,260112,0.0-7.0,3590,group2,I'm coming to town for work and wanted to know if I could crash at your place,D,Female,47,,low,non_institutional,D,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,64103,survey-text,9,601570,0.0-9.0,65324,group2,"Hey, I am going to be in town on work, is there any way I could crash at your place for a couple nights?",W,Male,43,,low,non_institutional,W,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,27566,survey-text,7,138214,0.0-7.0,82481,group2,"Hey, I'm going to be in town this weekend for work. Do you want to get together? Would you mind if I dropped by?",M,Female,30,,low,non_institutional,M,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,16471,survey-text,2,40266,0.0-2.0,81728,group2,Can I stay at your place for a couple of days?,M,Male,28,,low,non_institutional,M,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,72028,survey-text,3,151004,0.0-3.0,30463,group2,"Hey, I'm coming in due to a work obligation and was wondering if I could hang with you for a day or two since you live right by where I'm going.  Thanks for your hospitality.",W,Male,29,EM,low,non_institutional,W,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,83918,survey-text,4,231579,0.0-4.0,68135,group2,"Since I'm going to be coming to town soon for work, I'm wondering if I could stay with you and catch up.",W,Female,50,,low,non_institutional,W,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,66308,survey-text,6,411195,0.0-6.0,27830,group2,Can I accompany you a day so that we can talk about old memories and have fun?,M,Female,37,M,low,non_institutional,M,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,57434,survey-text,6,331718,0.0-6.0,6322,group2,"Hey! I have to be down there for work next week, and I'm wondering if there is any way I can crash in your spare room?",W,Female,37,,low,non_institutional,W,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,75659,survey-text,3,187377,0.0-3.0,79786,group2,"I'm going to be your town for work, could I stay at your place?",M,Female,42,,low,non_institutional,M,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,108117,survey-text,8,507471,0.0-8.0,44058,group2,"""Hey! I'm going to be in town soon for a work thing! Will you be there then too? If it's not too much trouble could I use your spare room?""",W,Female,26,,low,non_institutional,W,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,39292,survey-text,3,139572,0.0-3.0,5333,group2,"can you host me?",M,Female,30,,low,non_institutional,M,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,55851,survey-text,8,465945,0.0-8.0,80139,group2,HALLO KENNETH I HAVE TO STAY IN YOUR HOUSE FOR FEW DAYS BECAUSE MY OFFICE WORK HAS TO BE DONE IN YOUR TOWN. SHALL I COME AND STAY IN YOUR HOUSE?,M,Male,36,,low,non_institutional,M,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,34191,survey-text,3,169476,0.0-3.0,27203,group2,"Hey man, I've got to stay out of town for work for a day or two. Mind if I crash at your place?",M,Male,27,EM,low,non_institutional,M,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,28798,survey-text,7,246315,0.0-7.0,28185,group2,"Hi, (friend's name). I am coming into town soon and was wondering if I could stay in your spare bedroom, if it's not too much of a problem.",W,Female,30,EM,low,non_institutional,W,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,205204,survey-text,4,486276,0.0-4.0,79949,group2,"Hi, _friend_. It's been a while since I 've seen you. How have you been? As fate would have it, the job is sending me to a conference in your town and I was wondering if you wanted to get together when I get there? If it isn't too much trouble, maybe I could stay at your place while I am there. Do you have a spare room that I could crash in?",M,Male,35,,low,non_institutional,M,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,48615,survey-text,2,105102,0.0-2.0,637,group2,"I would ask them how they're doing and catch up, but quickly let them know I'm calling because I'm out on work and it would help if I had a place to stay. I would then ask if it's cool if I could crash there for a little while.",W,Male,24,,low,non_institutional,W,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
3,low_entitlement,40183,survey-text,9,363555,0.0-9.0,72733,group2,hey so i'm out on a work trip and don't have a hotel ready. is it ok if i come crash at your place?,W,Male,25,,low,non_institutional,W,4.269230769,1.560736184,5.057692308,1.289679418,5.442307692,1.194980704,5.461538462,1.162511454
4,high_entitlement,44241,survey-text,4,223148,0.0-4.0,51195,group2,i just checked my account online and have some charges that were not done by me. I need to cancel my card right away,D,Female,39,,high,institutional,D,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,29107,survey-text,4,173266,0.0-4.0,28185,group2,Someone has stolen my credit card and I'd like to begin the process of cancelling the account.,D,Female,30,D,high,institutional,D,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
